1000 349613
320 904 9
307 523 23
471 532 76
656 694 17
614 855 23
42 524 81
739 811 58
438 640 33
62 287 13
496 980 97
249 954 97
52 337 17
28 80 77
324 939 60
683 775 3
30 45 52
725 864 23
56 858 12
30 504 11
198 481 77
551 562 70
212 625 36
100 206 76
103 965 20
515 652 40
62 708 47
392 668 23
10 49 61
111 603 65
230 650 62
555 886 57
18 647 31
615 965 39
333 540 42
143 267 67
424 746 21
412 789 41
419 875 60
91 130 64
613 878 62
246 766 57
27 605 30
57 156 49
583 727 94
486 673 4
146 999 62
322 602 83
47 701 83
449 766 30
337 627 40
251 965 16
141 228 85
439 637 31
145 229 27
99 947 15
249 443 100
368 555 64
18 773 73
624 957 27
51 695 63
318 340 29
914 921 53
165 311 59
59 723 22
337 507 74
219 717 18
174 842 85
747 995 96
378 780 76
442 639 61
809 959 82
141 842 31
255 332 95
370 929 36
379 785 98
195 466 41
261 825 87
789 881 18
402 831 15
227 678 6
59 912 49
879 964 27
42 150 22
158 669 43
276 690 5
31 642 87
582 956 43
985 991 19
77 731 38
46 766 36
175 956 69
74 981 32
466 518 55
852 955 27
282 495 83
55 987 57
438 687 58
105 541 37
86 490 17
442 734 99
164 590 27
318 360 28
10 691 52
745 895 78
244 616 70
734 768 68
286 688 15
184 865 12
139 154 41
118 174 68
438 487 96
37 700 85
46 66 51
108 391 24
300 966 73
337 816 57
622 777 15
53 219 2
157 724 4
432 621 19
185 237 72
343 551 38
127 619 32
548 836 57
85 774 69
529 872 33
126 143 25
174 614 32
424 780 5
66 443 19
405 881 93
30 863 95
82 253 1
30 539 7
423 871 31
229 704 16
277 380 60
527 536 92
112 420 50
490 543 20
680 858 12
203 488 71
218 306 38
513 769 85
730 855 12
446 896 81
464 903 37
40 333 58
241 763 78
720 740 46
91 641 86
498 619 61
510 862 55
75 262 10
6 707 97
397 903 89
78 297 97
325 593 27
106 149 78
432 533 54
616 951 67
473 946 56
736 872 2
440 826 82
53 460 40
82 362 88
398 673 8
330 822 80
195 277 98
78 640 87
208 857 47
243 501 16
186 901 26
792 896 37
878 981 50
120 414 40
488 672 43
227 628 46
292 395 97
517 650 43
271 933 100
55 898 87
210 382 66
28 852 12
29 171 32
353 968 17
2 639 49
195 291 37
43 193 78
340 498 74
120 923 88
24 353 38
138 660 80
495 631 18
103 135 83
78 328 75
230 563 4
352 523 84
555 573 36
394 913 52
419 649 99
373 629 82
318 612 55
716 874 90
138 952 10
560 995 31
117 278 58
659 923 20
46 235 24
248 821 55
142 208 20
205 844 24
460 716 96
715 956 94
31 487 37
157 894 25
83 425 55
293 827 35
696 746 58
748 849 63
716 778 83
527 912 16
238 933 100
400 918 18
238 923 8
0 895 48
879 948 38
180 539 89
282 901 42
53 195 56
91 940 82
7 455 47
421 892 46
140 341 34
429 904 55
43 787 84
135 885 5
382 554 75
117 360 22
566 703 39
521 867 36
463 626 27
297 321 64
153 972 72
632 890 50
476 564 70
221 650 83
137 620 11
805 880 3
306 737 27
269 523 82
111 319 75
306 653 65
413 898 72
107 124 61
177 748 8
243 585 34
191 406 28
19 133 26
260 838 94
32 917 84
39 193 76
365 889 94
402 799 99
172 345 61
339 915 64
533 655 29
739 904 93
338 952 23
135 265 86
24 572 55
413 559 17
295 483 11
387 806 54
40 126 56
21 799 37
91 866 54
513 681 22
374 745 32
106 800 39
528 565 9
385 947 76
593 965 86
206 506 79
491 688 58
310 628 97
520 906 10
127 497 17
269 380 68
346 689 67
472 879 21
661 986 71
276 323 60
260 890 71
347 439 60
167 498 12
646 783 4
124 792 46
433 549 6
76 778 98
516 779 44
404 436 11
21 229 1
636 711 81
455 522 47
287 304 1
109 623 63
496 721 27
171 187 41
299 942 18
136 698 69
642 659 42
87 293 49
687 944 16
618 842 21
363 934 71
75 428 38
9 257 26
139 282 34
107 519 3
560 900 100
342 538 77
190 709 62
14 240 49
170 218 28
322 702 85
436 451 52
512 807 64
898 936 90
163 932 88
703 756 97
171 200 89
768 821 67
490 746 26
176 514 80
422 680 29
428 816 57
152 272 70
204 560 13
299 319 9
107 771 9
973 999 21
158 926 30
194 578 8
272 318 86
146 826 57
343 608 32
459 601 65
224 449 16
414 774 61
146 614 57
578 597 87
101 815 90
94 370 73
710 784 34
790 866 51
401 790 27
6 735 95
53 964 56
40 191 10
92 654 71
179 769 75
138 408 57
113 821 18
627 645 100
299 495 74
422 888 80
497 538 19
62 463 2
696 893 58
131 509 57
36 439 74
160 543 31
201 687 20
148 556 23
530 998 87
506 770 14
67 532 48
95 779 47
797 942 33
327 561 43
437 952 40
725 978 55
303 483 87
690 907 43
387 915 45
310 718 8
296 901 51
125 411 1
182 983 59
177 858 21
289 727 15
212 896 90
620 969 76
386 443 92
146 427 88
213 864 85
246 901 1
262 677 35
396 714 90
361 872 88
404 741 76
570 580 38
623 631 43
193 301 51
835 880 56
874 929 78
35 495 92
282 406 96
394 409 90
79 975 100
204 396 80
436 510 54
99 817 13
298 542 98
79 600 63
137 239 74
253 403 47
80 125 79
530 964 100
500 681 37
286 913 13
579 999 22
741 999 53
214 901 30
131 620 27
518 900 2
522 737 57
309 844 8
418 542 95
360 868 49
363 910 37
467 963 96
172 420 31
414 863 55
6 976 77
624 629 92
134 222 13
256 334 86
607 763 32
191 610 5
565 914 12
597 988 51
364 929 75
736 943 24
40 245 18
716 744 31
557 888 85
78 889 41
18 720 18
203 673 91
177 287 95
72 310 22
451 579 59
420 468 88
265 807 83
849 926 37
25 296 80
580 793 66
135 285 95
737 943 8
662 741 72
36 47 17
801 880 92
188 873 10
504 942 24
145 810 86
483 979 79
130 424 57
180 535 18
324 673 99
193 994 50
418 821 14
591 759 100
20 833 3
827 941 62
643 755 53
940 995 21
201 550 17
368 535 1
381 490 83
398 783 67
496 584 62
76 257 5
415 928 16
82 323 21
589 665 96
424 485 28
367 392 28
50 173 94
326 423 70
4 263 82
30 779 56
614 764 20
695 977 23
632 728 33
13 306 86
183 903 34
234 733 6
380 575 80
152 661 36
597 906 60
124 533 50
150 861 45
609 735 10
831 862 76
82 261 61
250 310 1
632 651 53
346 647 80
464 926 82
200 581 68
183 294 5
441 592 7
151 921 40
325 441 29
651 944 14
418 602 42
642 881 85
43 620 40
5 990 39
343 399 97
72 514 73
253 614 84
24 455 50
59 233 5
461 918 47
299 462 84
82 242 36
109 453 39
447 848 10
467 900 65
263 315 7
52 782 91
171 746 61
772 992 68
120 836 21
294 490 22
126 273 97
196 876 46
886 896 86
58 195 69
79 906 95
679 913 84
3 257 8
935 979 47
201 672 75
467 681 26
18 884 80
223 280 31
102 615 16
216 617 19
550 818 7
415 423 60
194 291 46
10 305 52
327 639 66
362 717 85
545 811 85
873 990 24
105 176 64
404 854 82
45 754 9
363 619 79
226 765 4
501 538 65
63 348 37
39 623 47
442 948 85
358 365 22
165 300 6
589 646 45
695 860 93
288 760 83
36 575 32
586 944 41
324 488 50
982 987 54
597 885 84
482 763 16
165 992 74
58 769 71
292 738 55
633 788 82
214 678 64
87 89 28
39 184 41
695 947 80
269 630 55
405 635 66
737 959 59
675 733 85
684 891 57
147 759 100
449 698 50
402 581 25
159 427 15
40 617 40
324 395 42
61 482 40
42 857 16
613 708 53
792 800 41
212 780 77
746 771 29
490 707 89
353 952 76
300 802 45
640 886 20
126 964 32
198 712 46
90 811 68
242 399 29
373 863 96
443 625 62
126 607 9
707 999 29
428 989 14
468 684 36
710 877 77
218 408 39
62 341 69
296 697 50
172 649 55
362 844 28
348 464 63
647 666 87
773 999 66
175 608 15
793 900 87
465 620 38
194 212 7
395 788 57
102 198 99
440 658 79
263 394 75
59 244 41
39 722 82
233 280 46
558 877 5
733 899 56
781 846 25
556 623 45
201 741 26
39 438 22
121 956 24
683 788 100
162 732 1
220 589 8
99 345 38
223 769 66
120 162 100
710 746 14
450 853 73
368 499 88
256 913 12
97 216 41
79 804 63
642 768 27
235 330 15
195 505 46
116 316 55
250 369 43
88 717 37
49 141 30
115 788 4
38 197 95
162 430 6
636 957 43
248 479 57
437 827 14
12 612 28
423 916 62
156 472 98
293 704 75
303 708 2
87 160 85
673 868 19
284 948 19
708 954 57
444 805 18
320 479 39
122 312 40
576 679 91
239 457 45
434 445 30
337 658 9
604 719 83
192 494 31
502 768 2
32 906 32
783 784 100
894 980 56
75 739 67
59 151 45
474 863 43
637 828 25
58 216 37
164 943 79
123 822 9
556 675 15
84 576 48
75 327 34
547 674 16
84 666 82
24 617 71
298 480 87
423 937 71
136 266 86
678 938 37
364 552 64
269 469 42
651 742 27
38 473 84
48 741 29
41 337 93
24 801 52
23 918 10
43 475 11
239 619 12
460 595 45
642 694 71
274 666 27
263 781 60
3 464 79
93 529 44
333 773 69
590 949 94
772 825 90
578 719 1
181 556 2
605 655 49
77 398 74
657 683 55
803 983 7
413 423 42
151 445 84
370 424 65
531 735 42
927 969 71
5 11 96
137 723 94
923 959 22
455 801 65
258 846 100
664 855 48
42 770 75
643 812 63
316 464 84
589 919 67
144 758 82
12 42 79
483 861 3
380 679 27
52 285 8
348 985 37
239 323 37
213 973 69
55 98 36
277 925 97
59 353 65
56 808 77
327 614 99
65 888 63
160 650 88
746 930 72
126 146 32
530 973 27
168 698 91
206 601 24
105 316 69
585 669 9
689 701 29
178 606 3
689 985 42
318 762 78
226 593 98
552 934 69
495 902 49
28 488 26
136 821 8
208 568 15
165 880 82
938 963 96
651 853 80
57 108 84
100 641 60
295 465 20
491 705 95
148 665 46
670 888 78
100 915 99
368 615 34
165 706 41
145 384 67
70 687 86
232 579 47
160 279 60
98 224 43
579 932 91
90 388 50
811 863 94
123 421 17
115 452 83
31 704 96
73 534 62
116 296 29
167 187 76
22 565 56
892 905 23
179 912 69
258 504 54
813 911 28
704 843 53
395 662 57
336 586 75
269 955 40
236 282 70
8 145 30
914 954 89
318 993 22
494 606 91
169 414 53
327 355 67
359 728 44
24 599 87
478 624 56
28 763 57
283 979 20
201 354 15
161 997 75
249 868 20
215 532 43
768 835 43
93 920 33
213 361 75
331 739 82
737 798 25
253 688 23
642 954 49
615 720 56
122 646 6
412 680 3
173 231 43
149 271 84
214 289 67
684 768 11
237 728 94
574 988 10
215 523 52
97 612 55
198 466 79
7 606 72
386 860 59
82 846 80
191 196 47
668 888 16
75 323 40
724 867 60
891 904 25
95 554 91
185 449 19
754 855 81
272 937 1
742 950 100
103 645 44
59 658 25
447 685 80
516 544 25
453 676 69
104 353 53
248 797 50
413 800 85
203 233 16
198 241 42
533 664 49
329 609 11
339 708 10
249 980 15
294 717 41
10 637 1
592 973 38
714 748 58
710 730 26
416 441 45
682 765 48
137 487 47
49 168 17
472 555 56
332 575 68
324 436 43
467 874 13
544 932 44
126 876 77
24 460 12
844 893 64
173 504 18
173 648 7
217 531 56
29 695 25
710 841 1
80 758 19
509 986 44
494 687 72
606 888 58
155 886 14
247 626 36
810 839 24
557 899 79
215 893 95
97 748 52
91 449 19
528 875 57
35 563 96
236 361 62
548 681 70
170 233 23
296 606 25
26 903 29
512 691 65
602 888 32
86 688 71
298 443 25
844 897 31
174 627 43
265 420 31
741 800 15
26 69 50
9 970 11
531 535 83
236 981 72
209 591 53
58 888 84
239 898 64
17 96 80
626 659 3
737 874 91
87 254 21
818 950 76
218 409 11
274 767 10
345 769 88
388 497 39
460 531 76
413 626 86
253 699 5
44 198 61
641 936 87
827 974 71
284 604 36
71 699 14
221 925 95
722 955 38
623 719 31
69 254 84
79 424 89
880 926 38
379 628 77
530 735 30
206 328 58
126 975 11
181 277 65
540 652 29
30 299 63
145 446 20
121 209 38
671 848 8
742 984 82
171 336 16
218 688 31
294 456 1
269 967 6
380 583 48
430 772 29
170 403 19
109 726 46
873 972 45
380 710 47
72 674 29
341 614 51
144 892 98
110 999 63
563 614 41
71 449 51
502 810 72
95 935 95
313 554 39
384 429 85
328 655 55
294 855 74
533 880 28
398 559 58
259 356 62
341 547 98
815 883 67
383 598 56
73 180 7
536 573 9
284 313 88
61 160 43
480 901 71
327 707 8
601 672 22
124 364 27
18 335 56
775 793 53
88 665 49
386 569 86
608 998 12
106 200 84
14 541 42
378 456 35
187 340 13
118 610 35
568 641 52
96 512 99
253 889 97
309 822 99
262 566 62
27 490 28
575 667 63
295 755 78
79 585 99
258 712 66
408 811 20
479 904 60
491 548 78
360 894 28
741 836 61
230 974 8
544 856 47
317 821 14
344 607 48
340 445 62
404 415 71
100 324 61
258 362 2
316 970 22
482 670 17
865 958 43
227 576 7
229 233 47
657 950 42
318 765 45
575 665 18
65 218 30
42 800 43
819 917 90
852 924 55
230 864 4
140 488 45
601 964 65
280 781 82
743 797 29
591 603 28
56 252 61
255 876 2
282 909 50
258 925 73
638 943 75
319 845 79
315 905 24
320 510 34
763 865 1
294 898 26
432 798 73
457 937 74
209 843 12
176 929 31
622 868 98
322 999 14
13 817 55
360 764 15
742 788 20
796 822 69
445 982 94
315 659 71
86 413 20
235 845 5
125 921 3
54 964 64
151 836 2
75 533 58
15 582 94
24 839 57
7 295 69
52 512 7
369 384 58
85 813 18
668 812 18
80 569 99
662 910 18
482 710 69
368 517 33
244 831 9
10 244 46
618 849 51
29 654 99
126 683 84
430 690 34
333 959 41
527 771 39
108 333 27
29 547 32
29 273 56
709 984 54
260 381 86
765 810 10
226 518 90
644 834 79
187 642 69
741 995 21
409 493 3
635 734 70
795 997 43
317 583 97
0 21 38
194 413 23
363 691 3
76 980 38
356 937 80
69 404 99
72 527 41
505 720 9
781 873 78
630 892 86
703 979 57
53 396 44
58 424 28
390 667 59
348 476 63
726 929 25
770 841 60
745 810 39
345 856 23
514 569 35
154 372 87
204 392 62
324 503 65
727 798 94
704 775 39
256 682 87
191 741 66
553 757 32
23 444 55
435 865 100
344 441 69
334 698 68
316 990 51
627 773 40
152 579 22
516 673 34
561 953 43
27 329 50
587 921 16
638 880 77
323 524 30
64 336 64
813 952 10
420 784 87
267 927 8
342 977 64
554 875 10
44 671 51
194 472 84
192 333 72
63 655 86
294 951 53
772 892 18
460 481 79
387 866 97
91 944 65
643 838 34
510 683 67
376 849 79
537 582 34
10 587 62
703 899 54
740 769 26
485 850 20
229 875 92
344 770 77
187 258 63
140 912 35
329 865 25
518 543 82
307 447 49
215 565 15
40 792 88
506 738 63
739 747 34
535 635 92
151 888 37
14 592 30
422 516 29
459 705 48
365 817 13
153 379 97
36 248 79
778 934 3
275 837 52
815 942 25
76 311 52
209 315 20
148 756 1
681 997 63
4 528 45
871 874 48
210 212 95
8 777 10
400 816 19
796 821 74
930 950 39
425 468 92
283 563 80
181 218 83
111 484 9
543 914 70
356 684 5
329 838 17
822 886 60
666 982 90
304 832 3
180 942 86
22 332 5
105 208 13
129 919 43
137 739 58
280 432 88
562 687 39
495 972 51
250 490 36
95 812 62
667 829 51
575 998 55
281 529 3
400 452 86
250 974 79
140 212 23
98 775 21
128 369 17
185 820 9
299 849 59
118 736 30
633 814 52
266 851 30
28 771 81
300 401 39
17 221 7
655 778 67
433 503 66
426 814 94
7 586 1
379 465 12
84 993 88
149 419 7
58 104 47
365 626 3
154 923 15
77 149 98
752 927 83
418 642 16
828 842 35
89 718 67
48 978 51
958 970 24
120 893 46
475 805 22
334 713 14
503 851 46
150 762 96
371 379 15
12 371 100
900 973 91
788 855 87
444 851 7
765 827 87
66 199 56
373 843 44
10 368 20
357 529 26
366 940 11
304 916 9
197 457 73
102 455 88
958 973 98
500 515 77
328 727 26
285 991 77
471 601 55
58 749 22
570 960 98
216 776 98
21 780 7
205 463 50
320 708 11
303 731 65
104 784 82
142 319 34
707 830 18
519 605 28
134 802 11
324 337 76
650 827 79
76 594 23
136 584 97
300 554 11
817 821 94
414 684 59
169 718 26
8 86 23
942 947 4
580 613 30
804 974 5
184 491 43
176 526 8
101 697 12
245 385 51
281 791 40
282 920 10
668 905 34
3 191 11
28 415 44
481 819 19
687 764 21
44 625 9
853 891 70
124 565 63
564 594 6
285 917 70
480 576 41
522 924 9
420 654 50
450 514 14
737 911 12
820 892 56
24 177 67
387 395 78
730 807 47
145 366 69
145 959 49
210 725 23
45 543 3
129 237 84
173 573 50
372 790 28
720 904 42
233 283 98
181 251 79
508 608 41
408 817 16
145 918 75
543 869 31
471 616 31
284 395 19
15 70 36
363 964 37
496 856 25
63 628 73
380 727 28
175 813 78
203 379 69
402 618 28
417 920 35
580 791 88
511 727 77
227 861 73
658 988 36
92 838 86
323 773 24
95 339 92
206 809 82
282 397 68
121 458 59
324 657 2
336 829 60
44 136 50
707 789 36
398 486 55
164 830 27
91 893 3
416 655 45
498 696 43
531 975 1
113 746 25
811 885 91
137 743 72
484 697 70
316 743 77
225 296 19
210 517 94
920 991 20
375 489 23
99 306 52
195 782 85
11 305 15
847 997 82
294 319 6
258 823 60
757 760 52
471 498 54
461 669 34
11 370 11
74 509 82
236 249 29
45 888 59
316 947 16
116 319 16
772 837 98
183 214 2
378 509 63
650 694 36
284 556 8
295 857 8
582 819 88
79 402 36
329 634 63
484 612 48
189 465 12
109 279 97
646 663 64
755 996 20
863 936 80
163 228 72
192 947 50
14 302 9
149 951 91
320 649 43
91 678 31
925 961 39
399 520 29
208 890 29
315 671 29
583 836 41
294 715 36
196 571 59
642 727 45
396 956 33
740 790 42
299 787 2
6 121 94
288 389 95
86 924 25
65 886 92
58 767 31
893 976 99
10 105 85
558 698 5
654 847 92
704 796 29
270 920 53
392 939 24
19 779 46
434 603 68
163 654 79
365 698 78
162 326 75
264 466 94
375 398 22
353 436 21
458 626 61
357 960 83
50 480 30
354 382 38
99 593 1
77 649 11
504 903 54
31 86 19
785 839 88
891 984 88
301 487 14
398 635 34
65 986 87
106 110 83
263 621 10
588 703 93
763 913 89
183 490 23
483 644 60
691 816 81
477 866 12
18 498 77
18 264 20
211 636 86
478 907 62
897 958 80
603 718 57
241 546 83
133 484 5
76 222 31
878 951 30
361 535 41
126 790 3
715 916 75
566 792 14
870 891 32
113 374 16
120 591 62
31 981 5
559 862 79
317 781 49
269 354 88
228 668 64
443 976 6
111 435 37
705 758 11
221 570 54
322 792 54
248 446 9
457 718 29
27 380 47
416 930 1
512 706 3
208 487 34
523 649 41
53 148 79
614 839 7
439 959 19
316 406 47
375 749 68
651 672 34
519 552 96
252 322 44
20 978 10
189 992 100
659 879 86
767 871 52
498 940 91
113 598 72
487 488 26
350 392 20
85 357 79
55 88 34
212 355 17
67 468 41
546 851 24
828 834 79
126 787 75
70 431 49
458 599 28
620 848 90
192 580 88
250 736 89
544 668 33
270 293 94
197 521 62
15 34 15
874 893 66
114 404 100
398 983 50
402 842 23
545 857 75
268 528 71
319 349 44
235 812 52
357 445 28
578 689 59
556 604 82
429 892 73
458 910 63
671 811 90
741 952 99
608 766 3
239 634 89
546 933 90
347 361 26
543 933 6
88 991 50
789 906 95
764 848 26
82 762 20
333 436 95
168 845 21
78 610 11
708 880 96
563 996 100
433 453 18
266 931 10
53 965 97
293 823 25
432 620 25
22 415 12
559 694 97
36 69 7
451 842 53
247 733 100
554 990 34
224 670 8
368 941 84
52 606 90
318 608 38
282 557 89
324 843 21
554 637 15
622 936 86
188 461 54
6 868 92
217 694 47
267 811 27
97 165 80
94 699 52
763 792 27
217 555 80
225 277 43
355 845 97
817 829 28
488 596 66
82 854 37
9 295 20
153 233 82
728 983 90
315 486 50
201 817 74
128 472 54
817 849 5
99 521 65
48 293 84
122 960 19
474 858 62
206 293 26
535 762 13
373 513 43
33 838 74
306 802 9
518 715 73
7 433 54
261 295 10
743 784 83
701 721 47
585 968 83
258 715 35
383 415 28
704 884 49
168 457 100
697 766 24
228 978 47
406 656 1
41 506 35
67 196 76
498 959 94
68 711 53
402 931 81
9 311 14
781 848 85
452 807 20
666 755 47
128 147 52
85 327 38
377 496 6
666 695 31
253 658 14
75 692 22
380 902 46
27 851 47
21 820 71
128 768 53
57 954 53
458 941 2
229 452 38
761 902 35
71 965 40
322 622 66
554 796 44
319 460 16
266 441 17
481 622 26
333 422 44
10 801 62
76 819 44
307 799 46
246 421 19
156 698 66
50 374 20
331 847 76
498 793 11
104 351 33
484 507 52
515 981 17
276 553 18
554 801 75
807 929 74
414 632 75
106 871 27
198 781 88
191 422 9
251 816 38
615 633 62
366 761 36
180 937 34
64 253 3
311 704 30
312 517 3
282 544 74
90 343 48
295 407 95
332 775 4
344 371 18
60 212 28
100 717 87
29 110 8
671 957 39
406 566 89
126 873 23
295 423 26
685 695 79
344 856 2
685 785 86
332 728 12
30 216 47
42 591 78
646 992 92
602 688 19
117 191 24
247 695 73
464 729 77
591 912 88
209 692 82
566 881 76
310 436 88
475 865 52
734 892 45
56 440 35
487 967 74
323 697 78
594 920 24
182 715 34
844 976 79
458 811 2
367 456 46
191 239 64
123 511 78
94 554 76
512 597 5
510 724 99
72 852 88
299 805 1
412 905 90
644 918 90
193 723 66
643 918 78
221 554 81
286 739 36
659 900 22
154 729 81
913 977 37
261 501 70
499 910 65
618 648 30
709 936 15
53 754 18
402 927 15
221 809 74
758 994 68
169 715 67
322 894 50
460 503 57
689 994 79
57 974 22
624 658 36
363 764 22
653 975 24
215 467 24
104 465 9
352 724 21
138 894 88
174 849 41
83 636 60
57 885 78
305 794 90
372 947 34
57 310 18
578 758 93
29 694 40
24 919 13
175 683 34
808 871 68
223 430 28
469 653 34
393 914 92
181 789 76
180 458 2
470 670 16
221 444 38
244 903 54
0 676 72
433 936 28
439 851 63
234 486 58
502 536 33
39 679 73
808 972 15
348 813 45
444 721 85
115 866 46
99 197 18
81 568 60
25 665 46
557 874 7
566 833 40
482 901 44
160 368 96
600 983 12
304 626 98
683 892 71
784 786 7
523 655 22
435 780 93
85 930 79
111 695 81
984 998 86
181 482 33
175 207 19
503 521 78
238 340 84
342 744 29
14 435 63
321 690 99
17 734 15
198 322 71
271 724 13
907 908 19
536 809 91
146 872 61
181 262 66
725 739 5
215 549 77
40 50 13
536 965 30
8 846 99
91 885 16
462 569 16
571 766 12
165 310 83
42 146 59
58 667 98
452 457 98
359 796 24
296 889 78
368 561 85
86 599 14
384 617 79
113 968 39
305 699 71
301 370 17
271 294 62
913 941 47
131 589 95
187 372 77
44 644 35
94 180 87
388 779 66
147 744 52
31 305 37
149 702 29
489 666 58
36 839 72
405 773 95
0 461 55
370 595 100
286 569 20
412 966 30
388 946 34
606 866 96
99 422 30
506 892 73
568 963 85
299 555 92
40 801 51
566 591 29
151 902 6
416 689 48
142 521 88
207 877 55
190 807 4
378 609 6
145 197 10
232 711 42
460 643 5
304 936 82
457 923 60
769 851 44
335 489 54
201 438 31
259 860 58
520 662 24
577 962 18
50 61 34
172 782 10
285 625 38
505 626 43
94 323 13
370 430 82
102 951 47
490 662 78
54 825 45
33 991 100
714 979 92
356 503 79
305 985 45
889 904 68
611 820 73
288 537 74
452 460 43
178 866 83
428 575 38
892 968 89
458 809 71
76 126 89
593 768 86
61 214 66
556 690 25
530 664 93
379 996 35
255 978 75
106 968 78
614 686 36
270 341 80
761 861 10
113 276 95
675 698 52
270 418 82
246 670 47
86 247 21
234 991 29
3 316 41
765 868 66
122 814 53
659 769 1
454 860 29
483 883 52
550 624 40
113 979 39
411 653 49
27 407 61
405 940 14
90 112 70
119 834 49
652 966 9
325 802 20
97 774 73
488 659 94
10 981 76
361 705 65
562 765 97
616 753 54
255 563 39
278 964 42
290 595 28
97 697 45
197 733 58
417 643 27
237 509 33
162 636 10
566 970 94
57 135 97
340 859 85
145 718 28
863 976 71
151 176 12
476 881 49
127 158 98
266 611 53
133 594 87
288 879 17
127 137 65
552 969 61
393 575 52
127 198 96
43 396 86
201 913 61
643 987 11
828 965 88
126 581 51
131 497 84
553 778 95
542 628 23
533 943 41
516 733 29
143 442 5
226 602 92
319 747 92
186 565 41
228 714 20
769 780 58
149 856 28
214 645 4
865 904 100
167 701 70
149 335 12
834 958 94
54 408 27
206 985 75
477 556 40
63 101 65
115 991 81
560 768 70
340 848 89
549 721 10
784 895 51
242 335 72
182 714 87
147 471 63
158 850 10
212 307 85
326 561 58
566 779 38
17 857 79
618 964 63
321 809 44
494 612 11
184 560 97
46 482 7
400 743 12
510 594 97
104 430 72
634 885 10
209 888 92
296 524 96
427 984 82
296 464 15
241 713 85
599 871 3
148 355 54
82 541 60
107 584 24
128 940 32
605 749 6
59 868 27
210 426 27
72 539 65
426 818 36
41 634 26
552 616 75
6 966 24
574 835 36
318 771 38
67 527 44
257 638 83
56 766 11
561 740 17
558 808 52
47 350 3
177 208 72
252 455 45
607 954 96
89 239 83
193 259 97
306 463 97
5 755 69
271 552 52
813 945 80
105 785 51
114 339 70
210 283 73
472 525 49
466 961 30
666 799 8
80 591 76
217 553 28
207 610 95
797 916 34
408 950 62
106 352 39
111 646 20
344 714 23
478 615 24
117 345 34
384 435 26
9 843 12
252 841 57
28 214 73
124 506 37
506 706 33
159 455 85
530 799 61
369 938 69
26 506 29
113 896 22
378 552 13
29 897 60
22 560 81
491 609 81
216 657 9
334 635 38
873 918 35
132 443 24
52 935 27
392 547 35
545 813 23
274 970 73
700 986 92
495 696 81
294 430 14
262 866 34
25 238 2
150 293 35
313 857 94
896 975 42
172 678 72
522 699 60
479 543 44
500 988 97
128 918 95
211 316 75
761 796 29
161 932 53
195 816 48
554 896 3
480 688 29
115 701 72
188 896 99
254 849 68
528 915 9
47 537 81
95 297 39
223 634 58
219 474 84
588 921 33
260 267 93
121 206 7
933 955 47
262 547 42
739 930 17
374 603 27
96 692 68
207 260 47
693 989 25
350 453 96
601 852 69
583 865 74
540 655 97
193 562 14
402 820 43
537 894 5
553 929 76
643 802 99
260 500 22
388 683 46
340 719 15
220 572 73
431 609 42
127 461 19
10 759 80
801 897 5
170 435 70
516 926 55
170 901 8
839 892 97
198 954 1
153 189 96
47 210 57
346 993 4
186 672 73
219 239 83
69 569 61
112 125 60
432 799 78
591 649 18
427 466 3
510 764 17
295 881 52
396 694 56
581 590 39
869 895 27
201 797 9
843 921 100
574 654 44
277 989 66
378 736 19
298 987 50
34 539 73
258 402 2
384 440 38
165 422 99
369 652 70
112 396 41
293 612 25
478 816 90
339 723 92
186 920 18
663 697 58
205 852 27
329 792 1
103 665 87
217 671 99
243 878 71
160 703 11
263 403 53
35 92 3
263 346 6
82 122 6
595 781 77
155 283 46
11 705 70
365 935 73
278 746 10
893 914 56
159 674 17
714 804 76
243 913 36
300 682 26
274 526 76
301 985 58
487 810 91
363 502 32
304 407 82
5 551 51
577 593 26
252 588 71
14 318 99
284 433 10
139 480 59
706 998 48
494 684 35
497 718 75
136 347 61
335 860 97
457 839 75
809 902 14
11 219 14
298 428 66
248 780 78
425 806 38
499 785 6
126 629 58
358 961 57
622 719 84
21 406 10
494 685 57
429 574 12
490 669 61
65 355 91
209 739 76
468 998 37
12 49 2
387 444 17
657 721 72
131 220 64
101 821 50
96 886 4
734 755 89
589 688 87
257 353 15
47 754 65
881 976 99
58 207 36
345 981 93
205 645 37
81 654 9
700 995 78
508 860 13
319 916 65
133 242 25
667 770 1
137 647 41
283 580 33
703 767 10
41 903 91
877 951 66
721 796 42
218 528 14
247 674 91
449 873 16
311 944 89
706 778 41
179 747 13
259 697 95
458 989 33
441 751 38
713 836 74
5 481 100
56 847 88
99 937 34
6 283 94
429 513 47
259 869 11
633 862 72
255 921 59
433 951 91
149 918 4
422 916 49
326 779 72
76 516 25
71 374 82
775 896 99
17 125 55
117 509 73
117 202 20
426 997 8
118 190 93
483 745 56
29 780 44
109 204 56
146 238 62
270 657 79
275 760 81
352 873 9
163 318 7
628 980 48
461 723 68
405 553 67
133 888 64
126 627 70
350 669 76
365 931 43
146 527 32
237 899 19
81 510 95
548 563 89
260 306 34
111 964 41
237 278 62
385 440 86
427 703 46
210 213 8
367 579 7
167 983 7
26 105 15
399 951 49
165 309 73
671 953 19
147 431 41
509 593 95
669 733 70
291 898 98
412 962 66
157 393 17
452 858 44
306 833 93
880 898 28
343 921 6
207 664 34
