1000 50034
353 674 80
194 665 63
146 423 3
279 605 38
433 728 37
489 886 4
436 928 10
360 652 78
828 956 90
95 588 53
79 961 61
753 763 81
302 950 57
470 504 49
676 785 84
736 984 50
511 636 19
220 276 5
114 645 68
83 356 63
123 659 84
592 949 27
151 237 98
609 899 53
23 305 33
583 705 38
587 886 17
64 530 56
14 310 99
177 953 48
279 911 93
203 632 70
98 495 44
412 846 94
97 273 15
241 352 12
192 744 52
7 241 54
288 675 49
117 402 98
90 357 37
286 368 21
482 938 6
341 482 54
453 658 58
922 952 37
300 581 70
810 910 99
62 581 99
45 109 70
500 626 46
675 713 19
650 718 1
60 959 53
103 727 51
93 956 25
284 344 76
93 487 40
892 975 14
133 970 31
712 968 56
168 886 92
543 726 94
168 765 35
272 439 1
217 985 62
27 842 10
562 624 69
224 808 47
260 408 47
924 976 7
131 192 17
685 943 64
21 328 75
174 454 28
136 649 91
723 750 19
745 927 3
162 854 20
213 860 5
268 774 99
161 625 90
202 406 14
336 815 8
310 669 54
749 766 20
13 267 63
247 597 13
74 168 33
67 268 43
341 583 55
498 634 26
166 679 81
266 582 2
126 540 48
268 931 16
262 928 42
183 966 63
327 903 80
608 713 15
104 151 60
64 528 67
495 906 40
201 708 7
782 788 48
74 777 63
474 479 98
38 199 24
402 716 53
19 899 6
136 913 32
178 205 64
88 911 44
783 957 96
10 203 4
228 937 89
650 993 52
4 274 38
860 981 43
492 812 1
15 738 30
109 434 27
12 126 5
441 602 25
248 499 39
687 818 92
393 715 20
615 864 5
115 871 2
632 986 30
261 597 10
301 705 38
101 168 22
179 301 10
111 194 26
307 959 92
587 800 10
151 807 46
378 909 90
15 598 42
145 521 29
32 328 65
534 907 1
93 309 99
160 464 20
528 838 64
138 304 37
213 652 13
21 434 62
133 313 37
461 934 79
679 868 11
220 446 64
801 901 6
38 709 79
817 940 28
280 299 27
254 847 65
498 630 67
574 864 88
431 557 26
530 930 6
617 882 67
163 539 58
242 298 86
55 667 5
330 728 18
45 473 64
1 923 43
879 921 96
296 541 30
98 779 80
210 383 28
431 864 83
395 922 28
533 698 46
697 704 92
743 921 33
435 938 79
29 599 4
299 915 36
74 408 32
259 490 72
827 886 31
551 625 29
121 129 90
413 603 17
351 919 61
451 455 40
430 781 3
306 412 85
380 847 69
54 560 58
578 663 19
248 685 39
816 895 94
803 880 47
272 694 53
832 924 1
529 896 11
1 441 28
283 797 78
155 169 3
190 850 43
355 396 79
232 575 27
150 712 29
16 575 59
18 948 48
396 644 53
432 900 52
18 85 31
328 336 70
823 992 68
375 625 63
418 723 99
470 674 85
233 834 99
323 889 4
565 779 94
457 762 98
199 754 7
191 837 29
570 933 46
650 816 49
338 826 10
40 42 17
391 467 53
443 644 5
548 826 11
40 903 6
125 130 89
543 821 16
38 76 52
37 176 12
463 792 15
234 582 71
240 771 44
249 732 65
177 401 84
163 766 3
72 953 9
576 933 8
114 498 75
536 929 61
59 653 12
162 858 59
263 712 80
839 924 72
238 611 7
507 536 61
632 860 94
376 533 36
110 545 10
265 341 100
329 829 12
494 811 20
215 856 53
50 462 17
303 641 20
203 481 44
913 974 23
807 965 24
155 755 62
292 557 30
289 342 58
201 634 25
582 989 92
261 499 9
305 843 87
539 897 38
46 980 57
609 730 64
579 963 77
187 838 9
513 924 28
512 551 94
516 591 83
160 174 18
66 105 41
666 850 70
42 695 67
493 990 95
446 701 44
463 484 28
16 368 29
180 847 52
243 587 91
429 458 30
440 545 46
204 493 40
283 333 67
415 566 29
544 642 74
349 579 35
455 512 85
162 842 63
209 349 90
76 812 61
133 817 25
319 646 15
25 543 71
185 652 26
626 634 70
237 381 47
484 693 57
78 581 25
23 725 50
127 417 38
238 336 76
199 723 75
15 280 37
369 838 20
312 939 84
59 491 91
77 777 94
62 459 80
585 768 29
190 215 58
40 741 23
684 936 20
816 900 6
351 589 42
69 779 36
895 975 58
591 768 89
171 897 81
499 582 26
261 468 49
191 517 74
86 716 1
660 950 52
222 671 40
276 858 8
236 271 92
43 808 76
542 586 34
276 716 61
567 768 58
177 730 17
145 969 32
535 737 62
789 882 46
514 797 2
768 887 91
11 108 7
469 488 19
430 688 45
50 502 50
304 360 13
428 727 67
131 589 55
360 835 59
709 711 20
563 574 52
418 809 75
183 626 94
5 948 29
438 515 65
56 568 57
195 526 4
537 612 61
714 915 46
239 312 30
404 650 63
315 618 76
476 760 64
648 965 10
171 956 79
416 823 87
408 868 49
871 927 93
188 331 89
71 584 67
490 756 21
669 779 17
596 884 35
250 863 25
131 856 92
428 503 50
601 639 28
221 611 90
159 395 55
179 878 76
142 501 2
135 702 68
176 805 56
121 254 65
678 987 88
86 746 94
205 810 67
364 544 91
380 509 58
172 720 79
113 900 99
51 694 55
238 934 21
939 966 43
143 187 14
117 612 23
293 925 27
324 488 83
420 892 63
240 406 48
211 471 24
206 857 30
327 632 4
868 913 78
0 969 10
326 904 72
155 280 85
412 587 64
322 709 57
6 600 62
50 335 65
387 893 85
375 884 87
652 942 2
223 611 55
254 952 57
399 495 14
36 87 98
175 827 97
104 260 16
31 178 41
262 666 51
468 505 58
246 291 55
208 237 43
819 939 84
400 925 20
10 145 97
13 396 14
155 934 58
8 252 67
54 360 15
28 273 84
253 934 13
239 797 62
467 737 77
57 862 54
294 306 62
592 799 58
518 959 86
499 567 52
373 884 46
33 257 20
98 799 79
130 513 20
36 325 51
69 424 37
528 886 24
18 758 12
264 563 37
227 264 60
46 124 38
115 825 67
58 551 26
734 782 67
51 141 13
153 261 36
126 488 8
190 422 21
46 777 57
474 556 43
177 393 74
172 607 84
395 592 38
6 552 5
378 983 19
439 911 46
46 346 60
122 252 67
144 176 43
708 809 78
471 876 18
340 576 65
565 737 17
184 960 44
411 984 81
705 991 74
50 388 64
87 830 37
133 683 91
63 583 68
656 995 5
409 858 28
590 868 54
510 667 68
163 232 100
423 645 92
198 477 83
416 462 41
601 683 19
517 773 47
885 960 23
334 886 20
47 428 35
313 601 73
68 210 63
574 622 89
235 772 12
212 690 66
354 768 60
217 531 80
373 648 86
191 663 78
234 442 98
597 723 47
451 574 69
25 960 20
24 355 58
27 883 73
278 964 41
126 176 97
364 794 36
265 500 23
83 745 2
345 541 40
487 765 5
621 893 70
139 670 55
170 305 34
705 793 62
367 463 54
435 789 45
11 725 77
64 89 91
374 398 12
278 633 23
100 710 68
520 718 87
99 468 92
24 437 71
567 739 80
98 589 48
627 887 77
603 789 86
360 435 41
291 892 68
486 658 18
480 885 80
17 514 30
688 986 50
372 647 31
569 969 33
267 527 96
200 995 48
131 816 30
187 986 93
447 475 51
290 732 32
171 933 34
151 775 42
427 837 88
52 772 27
262 410 80
79 540 70
348 403 3
933 998 82
355 707 57
835 854 55
79 486 50
418 963 51
116 233 28
469 732 29
230 364 93
3 508 6
476 930 88
219 983 24
175 506 49
444 812 64
167 998 24
182 445 95
370 516 28
340 544 70
520 780 4
577 992 90
307 874 70
94 265 70
484 676 28
559 608 80
902 982 4
105 513 98
652 983 66
530 592 89
683 751 51
102 503 70
313 995 96
810 948 43
462 495 4
922 997 77
346 685 69
456 844 43
97 502 14
655 929 21
125 769 33
260 957 20
120 355 97
446 782 100
197 898 88
42 783 47
734 955 51
107 989 31
558 901 11
358 626 71
282 611 8
895 897 42
144 993 79
553 935 1
413 808 59
46 191 88
68 599 45
198 914 89
338 436 88
121 684 61
494 883 38
262 452 9
0 37 79
344 583 33
25 916 12
393 813 66
108 982 100
116 295 12
32 903 25
780 917 35
69 502 90
533 869 98
142 416 21
676 808 67
20 213 51
296 893 12
486 889 98
86 554 61
160 208 31
470 630 96
367 577 84
415 478 17
60 317 99
269 481 48
612 935 30
469 876 87
23 966 26
327 487 62
230 532 16
813 891 26
307 589 2
405 632 28
91 533 72
188 532 17
480 506 96
658 778 66
169 274 4
105 393 42
744 976 77
472 515 21
494 585 24
410 885 28
166 884 73
422 540 73
494 918 15
232 731 69
844 981 42
162 918 72
542 628 28
350 684 92
170 911 43
53 503 50
414 816 56
469 602 12
782 864 45
898 963 43
278 561 53
283 604 79
422 976 52
893 979 43
17 235 11
165 745 37
238 645 39
541 754 74
428 780 22
254 497 60
816 823 30
458 761 48
413 695 49
622 674 41
402 433 5
62 538 31
316 804 50
292 750 50
679 764 87
153 959 64
479 954 34
435 870 54
446 502 25
177 368 41
262 991 82
323 644 80
69 977 42
74 625 5
195 646 29
558 724 69
99 618 40
456 471 62
379 779 46
492 680 62
4 575 91
343 866 24
712 724 21
32 116 96
328 894 38
245 623 91
49 126 70
59 868 65
290 707 49
737 912 33
283 401 67
159 234 70
771 830 46
61 785 86
179 377 34
98 869 82
95 599 73
155 804 19
432 462 35
743 801 33
155 833 77
115 256 99
122 640 87
25 684 71
186 303 22
303 476 18
191 273 51
887 893 6
273 305 44
18 932 42
94 213 28
180 260 80
349 829 27
302 373 89
783 865 11
256 441 75
150 743 88
66 967 2
74 158 33
874 896 50
385 600 71
350 876 8
497 916 49
64 807 43
396 654 43
690 838 15
218 398 48
50 148 3
256 637 40
112 657 92
494 690 75
165 729 51
120 671 78
78 712 11
147 595 9
649 777 38
480 831 3
632 633 69
372 940 23
461 947 3
597 879 16
278 673 50
670 776 24
34 446 70
255 314 25
451 720 100
650 819 31
778 927 5
313 916 84
358 627 98
716 858 48
584 834 26
518 740 100
313 517 19
604 993 76
242 354 92
715 937 25
324 731 48
296 564 29
479 687 75
12 398 9
686 987 30
633 708 82
59 705 24
338 966 55
211 727 13
252 331 60
431 695 22
840 948 61
399 861 28
237 271 96
109 200 41
122 530 76
830 844 49
584 686 44
377 701 29
369 835 30
287 458 91
587 614 86
72 167 92
559 810 93
710 763 72
146 425 29
956 977 15
139 968 43
100 532 89
822 912 52
41 286 100
150 617 13
342 450 16
330 716 7
151 953 10
338 900 32
210 616 52
408 587 93
196 495 64
363 705 58
180 488 62
49 291 66
624 911 100
542 718 7
538 980 11
476 507 96
65 580 39
665 847 82
478 730 79
527 873 17
333 624 17
836 956 19
638 933 27
373 712 12
174 529 25
422 679 78
319 411 16
535 668 94
309 399 61
400 791 31
452 981 85
840 924 79
623 781 70
209 656 7
24 130 100
17 82 83
615 698 84
150 517 5
405 636 53
68 959 11
455 465 83
104 555 41
25 606 96
221 317 53
723 807 94
293 714 35
310 422 79
320 660 46
241 932 8
388 821 23
25 308 83
256 448 16
168 487 60
562 820 25
283 485 2
113 770 98
244 644 9
172 926 13
154 594 54
744 823 81
156 306 24
291 458 59
49 130 58
244 486 79
303 579 70
320 765 19
411 690 42
476 738 97
38 819 90
198 876 6
438 808 39
605 789 52
65 379 78
354 840 74
266 639 38
522 586 79
41 849 84
115 332 61
453 853 68
46 73 22
247 774 44
598 687 38
498 640 29
59 371 78
138 835 51
341 528 92
565 743 46
434 683 36
650 994 78
576 712 92
966 977 74
284 568 85
763 787 12
234 777 65
170 762 12
420 463 42
765 786 5
8 26 25
67 653 60
63 606 26
476 477 45
742 978 15
51 513 70
24 371 17
14 307 1
355 463 98
517 685 87
110 251 55
37 960 30
4 823 15
297 457 16
87 839 18
213 973 74
83 478 4
193 304 51
39 989 1
286 570 56
162 440 77
644 667 33
366 859 40
665 931 79
133 887 53
106 907 41
793 896 2
675 979 12
482 849 37
126 624 55
704 743 60
490 966 30
222 229 66
38 988 25
325 487 6
255 662 17
117 565 95
66 832 98
404 453 44
684 900 47
84 494 42
787 914 74
787 996 51
232 301 22
352 378 50
634 715 80
87 491 69
680 693 6
0 447 52
20 607 93
464 539 47
674 861 25
208 955 79
24 537 59
899 921 14
324 373 98
895 905 32
90 944 35
744 795 79
51 763 6
158 270 56
457 752 34
222 799 64
728 912 74
167 558 89
27 310 97
229 889 26
351 676 72
450 837 47
186 823 64
144 677 42
234 708 31
240 552 22
225 354 29
347 819 60
23 529 32
201 677 62
845 881 92
233 847 82
306 909 26
290 876 41
131 953 94
130 231 74
147 991 35
250 834 2
236 243 11
186 676 51
88 126 61
341 606 74
520 730 58
181 445 14
319 850 47
922 927 21
756 945 9
18 945 84
257 993 94
130 338 56
990 997 50
62 372 18
229 933 57
12 58 19
876 948 19
390 893 85
705 948 76
138 194 24
625 768 80
460 535 15
766 787 61
18 45 99
280 772 7
40 348 47
88 914 4
668 710 91
219 308 30
691 928 67
205 460 12
15 406 16
434 645 72
206 796 75
463 788 36
285 624 12
792 833 32
70 755 60
83 719 65
145 901 49
475 837 57
90 329 95
254 682 48
380 903 37
487 689 62
717 753 76
159 704 36
104 814 100
169 694 13
491 705 73
250 914 64
677 906 30
200 503 78
355 577 73
463 690 38
115 861 85
453 504 21
153 184 4
782 967 84
46 550 52
92 143 81
249 458 41
562 616 44
780 925 49
18 287 61
155 874 20
339 876 60
498 646 99
45 798 64
418 995 32
266 674 95
302 904 37
237 942 3
592 779 56
207 298 12
791 806 76
823 834 48
63 575 53
531 621 57
688 797 52
39 314 70
175 432 40
95 787 23
414 536 47
580 607 2
283 961 31
99 372 65
460 687 66
184 470 97
88 217 27
44 533 43
30 639 72
773 958 58
271 484 54
11 164 39
362 432 74
471 778 84
806 995 81
175 437 80
160 328 23
529 547 89
87 239 95
175 258 39
544 759 69
280 448 52
260 432 40
260 760 9
604 763 77
350 536 52
485 999 68
44 646 84
116 685 91
193 597 78
258 514 99
33 539 18
338 674 5
470 923 78
709 911 60
291 770 76
256 647 52
431 613 80
234 257 37
132 967 34
231 790 26
312 554 65
598 726 54
292 336 88
123 430 32
840 893 44
483 589 34
454 495 81
671 990 93
447 872 14
59 912 92
106 419 45
611 799 48
523 664 85
261 274 65
304 350 16
22 706 48
367 539 13
707 986 43
361 798 75
421 772 49
114 801 86
88 135 69
40 102 18
143 791 5
71 295 22
280 332 36
104 539 67
45 298 4
896 929 65
723 998 70
368 698 86
801 804 56
502 937 95
89 509 30
250 633 39
649 983 74
574 885 98
946 972 48
478 567 84
82 787 44
626 893 6
399 941 77
509 635 5
107 401 23
87 716 11
597 952 50
364 509 14
593 748 76
219 411 27
213 774 59
240 922 72
99 322 7
285 429 89
393 459 2
419 584 39
576 929 58
75 238 50
273 733 44
344 656 34
104 200 63
549 971 55
308 820 84
518 572 41
879 987 3
423 738 21
38 618 63
1 958 92
161 543 93
664 708 7
705 758 45
714 902 36
531 584 37
818 938 16
78 117 97
157 999 37
217 539 1
365 654 24
789 889 91
188 860 31
714 715 42
595 966 33
507 924 67
285 866 3
337 535 54
286 960 32
570 869 15
655 937 30
381 591 52
156 234 17
339 520 99
84 947 53
761 870 5
782 938 71
301 806 78
70 168 25
50 671 27
440 771 98
751 792 61
321 708 82
407 461 68
574 871 49
23 278 82
32 158 31
428 755 28
135 315 67
565 913 32
118 788 95
91 213 53
364 739 78
190 832 37
78 874 91
398 476 16
868 953 95
391 673 75
292 351 47
544 593 97
227 429 87
747 817 82
289 435 85
147 828 98
34 83 79
349 585 43
353 414 33
312 631 93
403 516 16
326 816 97
54 781 7
255 542 61
96 370 6
345 878 15
86 183 11
238 262 53
537 637 41
726 991 1
173 453 89
680 913 95
258 539 54
207 284 57
7 670 20
262 555 88
511 808 86
94 330 51
175 921 84
591 794 52
427 949 33
275 839 94
10 422 46
77 386 17
561 835 1
651 985 13
352 663 97
268 381 54
456 968 33
207 562 21
436 894 64
153 648 52
555 627 63
222 292 77
544 669 64
416 448 68
60 878 32
303 933 11
191 447 57
182 377 93
379 938 61
36 217 13
811 879 54
384 467 48
645 998 37
237 954 54
381 574 17
51 818 19
227 439 96
90 487 20
710 754 55
472 816 63
315 675 81
389 706 42
739 748 12
135 364 82
624 647 31
673 707 43
391 519 49
315 612 1
71 688 30
338 954 42
625 645 13
86 599 88
180 849 27
552 616 13
170 564 98
271 481 78
57 402 86
168 363 75
220 510 48
395 983 95
496 903 72
187 775 33
116 367 45
274 870 24
149 662 5
467 860 62
90 969 81
239 334 20
874 901 17
670 808 48
75 507 52
644 816 84
220 703 81
132 242 51
760 768 68
631 840 56
316 546 53
891 920 32
243 647 71
129 358 68
433 739 73
221 590 62
308 334 84
326 844 51
255 618 21
186 653 64
54 212 13
681 982 80
20 56 38
19 651 49
239 908 34
321 537 7
315 774 51
385 897 4
21 53 93
103 238 76
408 658 68
531 590 31
271 426 21
282 394 93
505 557 27
300 375 99
23 634 44
36 648 16
618 733 38
362 787 9
390 829 26
7 732 22
378 499 55
175 798 79
358 834 59
124 865 78
121 748 94
455 820 6
48 349 83
286 288 56
728 969 85
673 894 98
479 673 27
335 685 31
546 643 15
813 973 14
792 869 24
12 274 21
125 171 54
249 520 50
305 606 97
677 920 94
171 694 16
765 964 83
115 510 42
268 634 49
331 519 73
416 886 5
130 472 88
717 731 71
444 788 85
323 726 42
510 702 4
188 394 76
606 786 45
404 762 58
182 556 93
371 773 26
323 815 6
866 952 2
125 325 48
469 880 53
95 338 36
187 656 4
5 52 54
410 705 21
156 317 100
248 504 38
150 395 21
347 435 44
259 399 66
691 751 25
160 896 97
264 960 53
775 805 79
413 873 100
811 982 91
22 769 39
758 984 77
735 882 44
232 388 18
504 887 21
224 256 45
523 882 64
543 548 21
280 294 2
155 436 38
508 524 11
117 752 85
350 639 89
28 164 73
199 466 53
33 844 75
47 390 43
554 933 75
116 322 64
12 298 98
137 173 29
19 153 5
296 617 32
133 302 73
66 167 34
394 540 44
46 704 11
710 736 69
163 851 10
310 909 98
313 694 73
45 435 56
226 946 27
133 996 94
90 837 89
596 627 46
552 693 68
113 522 39
260 882 65
538 586 76
485 913 75
90 738 52
102 389 85
525 862 9
650 734 83
76 109 97
165 959 52
504 903 28
487 855 40
79 692 88
336 943 90
532 711 62
59 627 10
519 680 67
724 828 76
541 676 78
414 682 52
134 868 66
119 931 79
255 908 35
259 411 35
30 712 37
386 977 17
337 633 48
168 702 13
774 807 51
242 831 58
380 495 51
41 988 6
5 378 38
34 981 41
576 743 51
119 617 6
390 554 86
297 453 14
99 165 82
166 897 27
543 901 85
65 836 98
123 385 30
661 902 65
206 580 23
231 505 99
467 754 98
14 780 29
509 878 80
460 765 51
569 885 91
516 536 5
137 144 99
370 890 27
903 954 78
129 797 66
19 698 78
788 793 4
304 555 49
66 722 78
875 912 75
94 281 64
422 887 56
670 759 27
620 762 1
217 414 41
419 532 44
83 871 98
723 876 6
88 176 51
594 628 100
127 926 25
830 944 60
249 676 36
96 461 30
217 959 73
838 920 64
86 367 77
593 962 47
135 404 69
366 551 37
74 439 57
848 920 84
703 850 58
490 746 98
805 878 89
876 885 87
62 343 91
381 768 44
154 833 7
133 203 65
158 672 51
819 884 14
532 969 24
105 742 80
382 404 67
453 707 19
310 411 93
518 821 72
753 990 56
131 670 62
34 956 42
384 808 49
175 536 8
428 714 9
222 742 37
597 916 76
366 739 32
268 293 87
927 985 74
160 166 100
284 972 72
140 690 49
561 986 7
873 960 91
51 625 12
294 319 70
184 686 70
217 809 75
586 675 39
12 745 4
394 427 18
422 635 29
739 857 14
558 758 91
410 927 32
472 904 77
910 964 16
752 818 6
181 293 77
616 975 9
485 840 89
311 976 37
342 411 7
117 371 31
498 602 80
281 549 7
166 930 34
133 246 3
114 869 9
362 985 39
777 866 74
7 349 46
455 665 65
17 137 69
356 941 80
829 997 41
140 400 31
316 859 99
43 678 63
203 993 26
479 734 11
69 412 81
619 899 43
278 929 40
224 699 57
615 894 60
415 512 77
150 320 2
180 379 79
58 461 20
496 749 71
57 682 60
34 336 26
488 818 9
493 651 57
62 331 96
176 926 34
788 881 15
218 579 30
343 394 19
23 572 88
725 879 25
188 764 73
547 642 66
165 601 60
201 576 47
312 525 39
516 655 44
289 493 11
44 397 87
157 722 5
565 592 2
113 259 1
281 991 58
202 992 73
348 716 35
276 760 8
338 857 25
347 765 37
424 993 28
140 833 12
190 648 70
506 751 26
421 739 42
80 398 23
506 735 8
24 689 57
32 614 44
285 454 23
61 850 42
286 782 17
68 682 10
349 865 14
47 838 12
107 405 50
315 986 22
179 978 39
185 201 21
529 562 83
272 731 77
549 901 94
535 808 90
507 709 50
32 400 28
474 712 17
178 779 59
330 565 11
470 900 48
29 554 1
202 449 72
271 456 9
191 259 59
28 272 38
14 763 96
68 626 29
787 874 27
453 756 6
61 267 9
176 515 92
190 757 65
463 631 5
249 441 100
128 704 87
146 637 14
80 151 43
438 549 37
105 400 100
99 352 42
126 144 12
257 572 85
138 309 16
8 13 7
149 571 18
2 226 18
0 653 54
302 861 43
549 996 72
162 923 4
550 792 71
68 958 67
271 852 94
539 766 69
413 945 77
178 397 96
527 638 9
522 939 78
591 773 77
82 769 73
426 627 11
576 784 100
716 903 55
11 46 24
385 549 81
335 395 64
234 332 58
148 716 22
406 600 15
29 956 98
629 635 86
132 979 59
228 335 75
116 610 27
33 473 71
325 925 52
188 884 41
365 858 49
114 525 40
806 993 13
223 255 11
22 93 61
470 632 50
462 681 71
0 639 39
349 700 64
171 713 3
71 627 64
814 945 29
476 657 32
227 627 3
681 821 65
724 975 72
205 861 75
235 292 52
240 686 53
512 650 8
394 946 100
400 759 69
246 732 74
411 685 40
485 749 57
69 760 32
141 246 75
415 974 16
135 253 63
380 898 4
352 987 47
322 418 57
602 918 99
245 922 19
628 954 71
181 450 23
161 811 62
487 863 86
507 681 20
173 791 44
49 587 46
112 860 55
662 871 55
529 996 39
274 603 84
108 621 73
93 969 10
56 518 53
38 909 65
612 923 84
235 336 51
112 514 92
515 866 11
57 727 99
233 632 35
186 637 69
322 397 50
691 733 92
236 595 58
168 640 98
885 922 25
510 832 92
256 775 65
218 935 92
86 721 3
0 721 39
375 999 19
379 517 82
78 575 39
214 857 25
445 927 61
169 187 95
671 714 15
460 913 39
455 930 58
450 908 16
261 551 93
273 986 87
300 852 89
721 849 65
217 347 32
29 869 69
226 694 22
49 676 76
258 435 11
102 664 32
419 888 65
644 756 14
157 612 94
259 922 31
84 246 47
380 726 67
178 279 100
90 319 87
208 679 75
269 810 98
700 956 94
401 849 34
62 701 34
117 941 84
130 465 74
567 921 44
244 988 82
825 926 2
119 499 86
484 516 81
177 991 60
351 491 23
237 794 23
328 480 96
448 631 18
249 917 93
443 967 27
717 847 62
485 978 76
205 677 51
326 722 44
385 742 1
246 416 1
86 583 47
657 732 66
63 534 76
80 663 40
570 652 24
364 402 85
57 856 27
644 723 22
559 852 11
168 939 51
183 809 100
468 919 70
387 574 49
460 542 49
63 76 100
317 609 93
157 956 93
574 603 93
210 550 3
13 88 78
473 807 12
451 629 23
791 844 64
44 644 74
12 184 31
30 601 96
191 606 29
605 928 8
107 782 72
81 836 22
819 856 7
199 683 66
693 730 49
557 627 99
39 927 7
24 679 78
60 830 98
28 635 16
455 555 99
415 685 65
2 973 65
50 905 37
282 885 90
231 270 55
117 421 67
455 742 6
794 992 80
616 666 64
562 863 84
97 393 79
238 668 79
277 567 26
410 681 71
458 956 92
19 600 70
394 484 63
318 818 45
429 861 38
29 949 22
157 221 73
238 666 71
73 500 45
587 749 2
103 766 14
14 561 61
157 769 51
756 780 100
140 717 3
307 361 97
556 731 48
218 747 22
272 746 15
472 588 71
2 590 90
510 960 16
334 774 96
10 506 78
311 681 12
329 961 4
381 529 58
82 892 55
441 626 22
499 787 95
131 783 29
71 719 59
37 738 14
209 941 78
269 331 1
519 793 33
465 978 28
176 980 30
492 520 61
638 940 80
107 358 29
376 585 72
320 834 35
301 624 44
463 817 1
98 768 76
45 552 50
8 704 49
379 534 52
282 638 48
223 604 12
97 764 51
592 628 52
769 980 41
419 799 58
676 933 70
44 761 51
23 145 14
630 972 49
746 924 68
53 165 58
357 485 6
422 683 35
153 268 61
301 593 75
349 902 11
87 903 51
202 472 37
746 945 63
38 865 70
482 780 3
154 929 15
225 546 94
234 913 56
124 428 17
484 828 10
852 997 20
165 860 98
210 919 81
561 898 59
406 513 83
49 956 100
204 671 22
21 823 42
759 939 94
110 319 82
294 914 54
125 211 78
79 431 34
305 815 33
689 783 43
0 173 88
628 964 28
33 156 47
31 617 39
682 683 45
104 765 46
399 775 23
156 790 73
566 821 34
245 630 52
742 855 53
54 238 72
384 811 93
628 707 61
184 738 55
585 999 88
284 407 94
420 915 72
751 817 19
171 655 57
462 645 39
353 492 43
301 984 64
335 838 62
636 984 53
436 743 54
75 910 38
523 890 35
634 900 31
624 730 51
300 890 89
292 338 19
316 822 69
286 479 4
30 542 63
309 893 80
34 973 13
652 813 34
81 908 98
420 716 75
281 649 86
637 827 55
267 323 86
375 633 98
276 611 87
372 694 54
382 791 83
516 572 61
18 753 13
777 867 84
5 319 56
108 607 84
318 373 43
515 671 57
506 733 33
106 520 66
831 946 47
666 764 100
204 930 31
781 811 48
156 536 72
340 710 16
848 861 22
405 953 100
211 758 20
240 847 49
556 716 10
728 904 26
541 836 19
429 606 7
133 580 71
199 253 27
206 470 38
209 222 92
262 769 26
572 613 65
566 920 33
243 520 19
509 541 32
308 866 72
534 778 57
47 553 71
71 260 13
55 205 30
636 857 56
455 516 78
517 632 9
662 737 84
303 479 99
320 369 7
568 769 77
527 917 6
15 639 28
113 189 13
552 895 84
747 794 41
75 372 22
613 796 24
59 463 17
391 711 16
187 540 94
15 205 89
85 278 94
234 354 49
398 535 20
249 954 27
460 918 39
90 740 31
231 815 86
56 991 79
131 841 45
258 652 74
72 357 78
48 652 11
389 847 12
748 886 76
273 975 64
12 514 9
413 876 42
325 502 79
680 968 96
552 860 41
268 428 99
893 911 5
185 625 60
227 602 51
128 995 98
122 717 98
371 889 62
48 230 4
38 956 56
184 311 27
643 954 43
532 612 87
152 435 22
719 728 33
185 187 20
143 174 100
147 625 87
290 444 49
71 278 87
27 75 12
198 467 36
451 785 10
219 327 52
223 918 79
263 886 98
9 963 63
103 458 63
370 419 83
252 898 74
509 572 58
510 837 30
183 786 79
594 841 62
363 457 4
172 307 65
322 728 62
680 932 69
801 928 4
158 686 81
254 484 79
59 539 33
98 649 35
343 510 87
13 263 6
563 601 49
54 116 12
357 396 11
275 634 6
42 965 76
881 938 12
101 697 98
814 821 63
647 848 58
117 699 74
178 787 4
0 924 97
81 158 70
370 620 12
909 959 96
425 589 50
151 868 52
686 930 43
117 880 83
60 353 14
395 437 82
817 977 29
343 934 52
161 526 32
334 767 75
374 892 74
208 845 87
389 531 6
94 836 64
185 443 41
9 404 59
506 876 19
172 709 37
360 396 66
623 885 77
542 677 79
290 734 88
255 553 61
440 750 98
341 593 38
85 201 48
352 640 4
353 630 20
213 737 56
589 628 62
380 916 17
152 347 59
518 595 32
648 853 17
178 505 43
543 619 35
37 328 63
224 339 51
251 987 92
301 766 49
516 699 43
363 831 68
387 757 49
701 895 2
301 762 31
595 809 8
83 617 32
193 888 77
492 820 76
335 882 12
27 158 15
251 379 26
297 585 58
35 522 59
20 896 60
131 590 40
216 414 9
474 920 18
26 860 29
235 546 40
273 624 8
41 409 83
57 118 79
208 409 6
973 976 36
645 892 27
44 717 68
250 859 92
875 924 69
228 347 52
329 681 22
195 710 27
489 565 37
677 745 20
140 840 25
453 710 63
34 60 38
456 716 44
56 278 23
550 697 69
960 962 84
798 950 47
377 618 71
275 339 42
103 669 95
159 393 72
141 250 6
43 979 68
534 872 73
693 971 72
165 694 91
503 714 61
279 447 46
587 631 89
530 778 90
385 552 81
368 498 44
278 492 87
439 641 40
501 988 79
636 953 72
170 532 15
114 487 71
783 999 53
514 562 94
55 677 22
261 280 12
340 432 22
495 899 52
205 667 75
503 920 24
770 933 80
98 198 2
457 525 67
121 484 67
445 884 60
54 402 78
256 994 87
325 605 2
164 984 39
393 742 50
534 936 33
158 541 6
169 328 14
252 481 53
13 138 83
103 816 74
512 627 91
589 624 45
27 776 32
495 503 71
550 917 87
245 874 8
343 427 94
506 638 78
473 635 57
54 894 36
7 998 4
133 526 88
328 871 85
76 322 34
321 666 22
564 899 50
488 617 99
282 783 1
464 924 76
664 895 57
597 892 78
174 756 7
657 984 15
920 922 28
64 591 46
427 492 78
399 752 51
350 702 75
438 980 32
791 959 58
