1000 374625
684 555 37
933 823 80
361 539 28
481 525 49
197 84 41
491 460 75
899 435 22
600 213 18
960 274 70
187 989 72
282 9 4
891 39 32
907 489 12
222 346 7
528 403 20
286 314 56
903 19 78
731 51 91
709 644 24
266 889 50
32 743 60
31 45 55
677 238 27
972 88 19
601 777 13
341 683 18
894 258 73
249 38 59
824 223 49
970 832 35
609 237 45
69 985 72
203 316 73
903 748 79
373 509 86
840 533 35
754 882 21
815 981 34
374 127 45
244 365 28
196 926 73
885 341 98
73 986 63
4 942 3
555 525 6
920 831 90
33 1 19
318 22 47
169 378 15
666 296 58
525 333 57
873 194 97
150 788 3
994 147 52
200 23 41
762 155 32
651 60 68
45 498 25
382 968 41
36 710 66
644 100 94
335 704 7
851 345 35
954 301 56
721 527 86
141 428 3
905 320 53
395 945 42
878 922 74
484 401 50
226 77 68
926 438 70
531 962 78
978 887 58
417 373 26
589 347 50
13 486 96
13 49 95
866 391 83
439 667 94
893 605 59
87 263 43
410 792 48
699 819 61
689 553 96
679 181 69
464 791 96
559 603 28
158 109 31
778 340 43
629 265 47
783 589 39
571 366 39
594 527 10
61 991 28
506 325 37
234 463 70
607 524 77
269 257 6
286 287 6
975 139 32
624 69 62
237 931 55
865 59 16
668 539 28
401 565 21
652 89 48
736 378 16
120 253 14
380 688 66
419 191 23
720 662 31
858 536 43
301 216 47
204 719 48
834 189 30
436 658 24
704 371 81
370 210 20
878 637 39
989 430 48
572 50 8
834 867 93
387 619 16
341 380 100
700 119 40
990 121 84
638 302 73
807 407 61
28 634 20
989 483 59
45 41 41
372 245 92
283 423 87
435 310 24
161 893 6
575 659 30
502 635 42
364 406 31
925 530 82
990 609 23
143 453 77
672 455 96
432 43 89
140 799 16
155 52 67
579 818 51
774 248 65
488 824 83
955 211 98
39 883 21
710 31 72
631 581 94
787 760 19
90 173 19
691 743 15
202 444 34
98 415 60
921 390 87
136 621 82
939 249 57
153 66 42
902 800 75
233 229 97
445 749 91
488 194 37
737 25 79
733 316 58
503 968 53
99 303 65
557 972 92
367 294 93
614 544 27
539 703 45
126 56 10
655 595 55
701 159 11
667 9 91
164 829 79
209 749 19
104 80 45
411 19 33
551 763 50
429 461 65
381 887 64
683 313 40
654 136 39
956 662 7
111 795 77
968 425 18
512 606 17
499 582 2
961 489 74
458 249 82
128 441 87
636 918 14
373 216 27
161 518 54
111 790 83
7 790 93
865 0 54
385 613 8
647 741 45
253 342 22
437 672 15
185 479 4
394 167 89
832 932 89
294 144 100
84 971 29
35 945 79
15 301 63
750 994 60
128 982 37
672 102 61
365 369 84
240 768 37
934 206 68
500 806 100
268 189 28
991 975 56
633 628 85
542 118 15
106 460 88
115 378 93
912 8 31
446 797 67
213 438 57
794 364 37
205 485 92
854 91 30
487 449 33
649 856 36
256 829 33
651 708 51
653 99 35
681 873 82
586 738 53
339 923 47
549 319 11
821 939 3
145 488 13
754 81 40
683 969 47
117 79 83
683 346 68
165 589 9
683 643 62
943 819 59
449 537 84
340 159 89
306 494 5
428 35 77
448 236 68
319 717 62
219 468 83
102 850 22
907 682 84
284 489 19
472 576 47
738 615 35
193 322 66
48 790 81
155 389 54
754 484 56
716 140 100
712 34 90
220 873 48
92 746 11
49 678 86
120 225 7
622 492 71
686 325 74
105 89 42
645 101 67
670 906 53
452 587 64
979 212 41
749 427 35
967 690 92
109 336 89
438 286 93
534 115 46
817 184 34
682 481 13
214 544 32
534 682 93
553 866 63
864 120 10
482 694 90
717 458 39
174 295 56
735 505 60
782 308 63
477 862 29
43 540 15
263 573 85
535 133 97
36 959 70
52 757 87
164 681 21
208 933 94
445 159 38
179 160 62
883 924 38
811 480 70
290 951 82
383 342 71
177 467 77
85 993 84
301 533 51
502 660 46
88 563 83
824 515 76
728 161 96
234 150 28
960 670 46
697 405 60
325 822 59
919 592 100
346 996 8
274 17 87
342 89 73
813 682 90
251 858 91
772 554 27
296 804 88
506 65 6
70 212 1
179 314 98
986 671 62
589 975 50
900 623 59
207 765 48
687 28 39
859 980 41
843 342 10
488 789 9
911 446 90
654 876 12
73 457 99
869 345 99
253 681 82
528 765 11
501 243 56
970 844 21
680 935 33
560 268 28
998 596 27
604 197 4
109 263 95
914 967 86
377 228 20
913 70 39
546 865 43
152 466 20
941 908 82
83 989 7
128 638 40
686 793 30
587 350 61
479 344 86
235 263 70
596 517 16
84 243 42
970 513 42
973 608 68
219 844 49
264 493 82
628 836 17
949 674 26
805 97 9
727 919 26
54 865 17
57 273 22
133 953 46
826 811 57
421 963 38
561 853 86
758 808 2
120 166 45
286 142 32
886 609 54
276 877 5
62 100 89
848 676 42
678 225 91
354 651 19
776 132 49
170 403 58
880 828 95
336 111 65
571 709 4
572 726 25
500 537 31
510 472 57
570 199 50
697 624 66
618 777 99
289 228 100
79 618 28
115 872 10
132 605 46
176 414 94
681 283 29
914 356 66
7 808 30
127 60 86
881 33 43
314 212 95
161 154 74
654 718 95
451 551 34
570 928 51
944 146 32
679 188 61
421 301 80
170 777 53
429 848 3
146 650 6
30 995 94
392 84 67
947 773 47
684 320 10
858 111 28
863 489 33
889 874 39
693 974 83
875 440 95
183 854 79
69 98 79
86 565 80
402 629 33
376 210 52
173 861 48
328 468 96
249 918 93
503 611 38
939 785 67
105 341 76
251 553 73
708 768 78
13 865 10
82 947 9
437 759 65
316 75 39
467 665 41
410 924 85
162 485 12
258 47 22
712 825 1
972 478 44
343 189 20
35 301 58
369 600 83
880 864 44
198 58 40
491 191 63
121 460 77
441 463 92
189 270 81
415 513 14
322 908 96
969 360 64
457 232 88
357 209 99
438 46 45
440 499 82
404 580 3
632 237 96
388 130 23
656 280 81
435 92 56
818 417 31
42 606 43
679 907 67
936 32 47
331 609 26
60 629 34
214 953 26
407 229 70
24 574 94
324 673 82
979 860 24
425 711 19
241 195 78
473 728 12
410 16 71
121 559 32
919 948 83
815 161 84
584 415 2
802 458 93
970 500 24
187 811 97
167 382 43
433 421 31
506 609 40
24 866 94
723 762 59
219 505 46
102 15 56
297 253 3
97 74 52
396 828 91
646 632 61
742 461 14
437 143 51
701 28 69
334 823 73
472 260 84
704 713 89
781 881 26
418 990 40
219 121 56
917 328 88
392 735 80
91 431 20
409 368 91
52 777 97
35 745 24
86 649 46
988 254 5
92 833 61
432 769 87
908 164 27
362 353 7
575 455 94
236 570 64
262 330 18
971 383 35
591 817 48
446 660 11
402 220 66
865 12 40
159 130 14
925 136 22
44 933 75
160 566 30
275 110 50
354 256 84
752 659 19
909 675 11
950 615 23
510 570 55
859 947 40
928 803 49
662 112 98
650 458 30
728 232 44
899 626 48
468 499 85
687 591 99
322 722 16
564 50 67
185 703 31
284 190 9
430 402 6
994 78 20
778 13 26
319 956 78
559 843 58
455 843 68
889 810 83
686 272 90
804 639 94
769 340 47
713 783 60
41 476 19
731 868 20
84 835 93
265 324 96
447 538 28
135 207 80
751 743 26
128 279 54
884 456 98
232 875 75
450 569 12
224 138 28
842 652 71
951 405 14
179 351 61
143 995 65
352 374 8
768 826 37
695 802 49
818 684 54
991 272 73
710 718 91
310 758 32
80 321 63
828 850 24
572 123 83
645 748 93
936 845 14
784 399 94
14 848 86
346 805 90
791 576 100
139 995 77
561 436 95
74 127 93
72 246 57
79 447 93
977 75 51
228 560 28
88 614 48
274 749 36
660 411 12
976 874 27
480 486 96
114 538 23
667 450 54
331 596 8
834 907 4
369 309 97
701 404 35
805 295 75
309 336 48
880 515 53
246 502 60
927 451 29
679 264 3
423 38 59
61 745 83
765 884 7
210 503 19
768 456 79
503 199 41
553 494 59
304 525 83
53 349 93
162 102 36
607 469 77
251 250 19
665 42 100
815 795 35
684 936 81
995 147 89
418 105 93
973 526 93
813 453 14
501 970 11
582 436 25
737 340 37
928 853 30
127 237 56
512 716 1
240 880 91
323 815 75
555 450 23
655 772 79
587 997 87
845 696 17
757 494 44
904 286 61
510 557 37
502 471 99
555 66 33
60 601 27
47 140 11
285 959 58
840 562 1
964 842 83
551 259 90
934 263 41
564 95 54
710 307 51
9 933 76
798 183 39
214 541 29
881 118 23
162 659 88
405 535 32
3 858 4
34 532 51
112 306 65
586 365 92
582 259 82
777 60 28
921 857 11
822 146 62
255 895 88
425 977 85
746 31 12
624 325 58
342 499 81
83 240 80
814 572 93
430 463 95
15 237 25
977 726 64
816 797 67
837 536 88
866 258 95
740 981 84
757 614 95
70 834 50
921 685 62
976 137 2
831 952 98
553 583 19
379 140 38
469 358 47
928 425 67
103 733 71
509 416 84
448 481 92
622 146 28
449 753 87
760 375 39
838 586 54
570 595 26
732 297 48
195 615 44
636 192 18
586 27 46
231 911 46
869 666 8
493 17 42
812 440 37
985 349 80
60 528 33
790 320 71
738 179 75
998 919 9
840 351 73
561 534 93
406 402 18
551 515 5
335 13 10
158 133 3
2 741 78
622 846 8
810 933 36
444 987 36
969 983 70
584 502 52
760 582 86
463 514 82
677 539 10
18 807 68
87 637 20
988 783 50
247 265 1
511 966 3
547 38 4
707 484 42
207 776 77
552 87 97
41 6 17
81 366 9
549 433 36
272 985 64
814 65 22
884 916 30
552 466 93
256 373 90
760 360 50
930 45 58
639 598 40
963 962 39
870 779 50
312 227 71
44 673 44
206 20 67
501 281 3
126 990 69
888 429 82
131 714 38
841 602 49
850 957 55
882 542 61
57 453 76
134 184 12
356 447 17
508 617 39
651 658 45
487 44 28
121 419 52
307 554 40
999 577 57
798 262 11
144 879 90
310 587 97
974 69 65
306 393 61
15 509 42
564 415 88
48 774 60
200 507 81
609 361 85
264 777 85
951 910 69
997 476 98
920 118 37
731 120 50
16 805 64
288 365 76
74 152 97
730 611 34
909 651 48
705 628 69
154 351 18
151 643 85
914 971 48
411 294 55
289 952 25
0 623 57
88 202 51
847 153 97
136 457 3
899 332 32
742 316 40
614 626 4
430 158 77
317 211 98
578 436 18
762 417 36
229 7 52
229 444 53
811 469 43
276 342 90
996 904 83
272 236 80
572 872 94
271 836 14
361 619 95
280 131 40
837 854 49
608 501 24
654 790 57
447 241 88
806 279 95
72 505 56
90 947 88
858 458 30
653 34 47
697 198 94
620 68 96
338 976 84
437 102 26
33 311 40
536 489 63
134 736 70
839 158 50
1 386 94
958 664 76
989 675 99
353 147 100
219 459 27
384 693 76
837 576 81
797 216 89
400 955 5
117 94 17
215 652 84
177 258 11
794 861 95
15 518 80
917 152 23
323 729 63
402 616 42
298 399 17
673 638 54
2 791 59
55 632 16
859 283 36
613 48 50
491 125 61
289 394 16
772 774 74
911 184 43
94 231 37
962 769 16
466 193 34
525 575 78
351 527 13
36 711 25
271 816 31
224 155 8
531 229 42
848 498 67
752 393 37
403 266 26
91 942 53
697 17 8
105 586 100
648 428 59
306 276 94
571 393 95
824 943 21
160 836 1
754 351 68
594 665 82
870 766 32
645 707 68
84 275 38
518 359 93
521 93 83
212 74 17
610 82 36
160 68 21
19 939 10
115 718 55
767 678 74
905 115 85
406 941 58
34 272 20
102 299 59
169 873 27
891 553 70
411 964 94
492 78 36
892 767 60
159 716 5
521 496 99
715 743 82
738 255 17
31 180 97
52 624 99
548 575 29
420 13 64
585 107 76
203 589 49
79 512 90
878 254 8
241 737 66
261 16 41
72 608 48
502 824 52
669 549 80
537 941 85
311 907 90
60 898 48
194 229 49
138 646 5
605 470 21
582 344 62
948 936 1
184 509 28
10 52 92
639 215 64
974 425 48
414 453 64
735 391 98
602 977 93
826 179 22
421 331 3
397 720 58
424 364 60
60 456 53
734 130 94
831 62 21
521 595 54
253 604 26
947 479 58
114 431 71
832 839 94
431 700 96
1 482 19
729 240 28
347 817 35
701 920 62
680 259 25
513 695 100
435 105 56
323 390 60
592 216 82
659 194 19
449 838 67
397 32 7
895 624 25
123 781 83
503 614 43
382 415 32
140 623 32
317 864 75
874 124 91
142 176 10
949 787 94
665 783 87
98 273 91
470 728 21
380 372 78
534 259 69
716 637 22
424 84 19
910 365 15
172 487 39
644 35 24
399 172 58
250 534 63
408 527 64
592 945 83
910 307 10
466 537 88
42 150 100
506 105 80
157 163 23
53 351 84
86 614 29
836 210 69
685 786 72
323 112 92
732 589 75
543 718 24
51 494 75
189 186 60
717 708 84
162 99 33
744 649 80
689 546 31
561 445 51
28 472 68
307 535 71
931 746 11
516 748 4
215 624 77
406 882 96
698 220 53
741 669 34
239 969 17
921 318 52
532 705 51
518 730 65
885 539 10
437 368 92
174 538 34
332 134 46
568 400 31
592 310 43
351 453 62
261 341 69
111 460 63
460 585 1
828 414 64
356 145 83
897 106 82
211 722 41
68 581 10
789 776 67
802 403 93
742 353 3
171 958 80
257 60 7
113 363 16
9 771 43
146 628 34
913 26 11
384 385 28
469 879 68
27 357 33
87 842 51
111 752 63
962 603 75
724 351 75
94 256 41
8 274 88
182 757 81
292 90 44
338 716 53
241 782 53
116 391 79
834 717 100
736 848 81
268 238 4
2 862 7
41 648 49
285 567 71
388 248 85
747 779 25
211 929 88
997 90 62
746 211 66
422 14 15
294 101 86
931 21 54
276 369 65
351 409 89
106 311 52
990 401 25
630 936 4
96 691 26
821 797 34
656 669 47
18 189 8
332 61 52
491 109 13
187 688 97
976 998 40
741 212 50
615 864 35
170 33 45
479 399 13
530 94 97
495 356 60
994 839 17
132 68 85
805 994 23
227 664 99
168 234 41
741 265 61
665 152 84
353 667 8
336 984 89
535 931 57
312 234 63
456 98 2
292 242 10
799 614 69
470 39 13
326 342 22
399 927 20
161 407 40
379 233 96
112 259 89
963 773 92
515 719 5
67 125 41
757 898 98
405 867 52
521 410 87
579 817 100
666 517 37
955 544 50
708 374 45
179 733 62
813 121 3
672 158 2
248 589 71
727 831 25
460 857 18
760 659 42
460 719 84
195 899 47
197 131 1
99 585 79
332 894 2
570 116 43
446 97 89
162 91 9
398 86 87
467 976 19
217 200 95
224 295 69
898 366 99
1 570 29
276 354 76
677 719 64
887 101 73
247 177 75
679 110 48
284 11 77
725 73 66
199 603 74
53 826 5
629 194 26
928 190 40
931 682 55
802 540 70
292 65 67
892 758 79
952 800 72
697 647 81
600 713 81
710 571 71
342 657 79
883 782 69
196 920 22
435 24 38
568 447 91
87 49 94
902 121 64
447 656 90
72 186 63
154 295 4
583 53 35
20 609 4
161 959 98
626 905 42
118 542 19
566 805 44
35 986 31
4 981 45
58 757 21
963 215 83
710 537 86
373 273 81
422 339 43
884 140 53
756 638 68
772 733 49
439 936 90
943 165 25
611 942 16
555 291 74
219 2 100
765 773 75
111 956 80
619 996 6
912 295 39
524 858 89
451 808 44
111 275 96
839 785 93
606 911 98
185 290 2
450 547 40
357 126 92
879 462 28
766 515 49
338 377 50
490 412 26
422 109 89
8 423 24
291 492 12
759 688 48
220 320 39
849 718 6
825 156 31
995 930 3
818 575 86
376 578 78
832 195 73
705 528 82
298 828 48
806 566 19
498 818 94
838 191 37
196 900 39
504 814 58
513 732 63
347 173 14
109 276 13
202 42 34
796 872 55
546 88 34
468 76 61
450 993 76
246 186 15
399 675 13
857 232 79
843 694 94
546 141 45
237 72 71
768 763 13
12 718 88
740 250 94
146 404 88
147 98 12
792 673 25
564 88 71
363 234 10
58 541 99
472 911 72
515 568 53
683 536 92
384 352 27
448 185 30
35 39 38
162 27 53
413 582 39
942 748 79
359 478 5
159 831 89
604 602 99
69 340 100
833 805 12
635 581 28
784 389 81
238 135 36
407 240 24
23 568 27
11 124 32
312 595 40
377 445 64
949 459 63
392 758 95
756 664 29
171 891 94
659 107 50
974 384 23
22 704 12
291 93 33
22 267 11
47 637 69
17 816 52
801 909 93
941 63 73
390 43 69
68 130 34
89 306 56
819 369 1
535 227 60
499 909 3
924 84 11
744 596 96
500 52 22
2 498 27
244 886 58
548 31 76
612 275 23
602 306 22
251 899 43
303 911 30
818 447 11
343 969 67
735 891 23
193 589 91
701 553 52
257 963 84
490 112 2
542 884 87
56 712 34
192 869 77
256 77 28
815 109 32
777 661 35
701 985 59
817 965 95
682 637 22
573 259 27
297 828 76
253 526 95
664 330 66
609 690 75
275 688 44
991 184 72
331 846 53
590 480 2
533 874 92
514 65 70
143 960 75
836 818 86
94 283 16
547 924 46
309 149 92
653 752 21
230 737 53
390 487 35
281 546 41
693 810 58
353 812 63
157 88 13
778 98 87
893 305 98
172 844 36
998 648 87
118 702 63
924 64 28
434 646 88
648 260 72
641 165 98
483 736 34
770 911 32
359 803 33
403 914 36
998 264 97
868 722 46
796 615 54
947 768 55
11 449 60
806 280 27
57 330 76
606 234 49
673 238 43
131 533 33
19 858 49
433 624 73
195 501 82
628 451 76
787 936 38
118 806 12
987 744 57
751 881 98
163 670 20
933 822 50
491 647 96
358 796 90
846 198 24
293 130 36
809 208 65
997 732 94
822 232 80
315 321 6
736 619 5
321 279 31
831 399 35
155 870 91
600 16 49
933 380 55
252 502 90
980 316 31
42 932 30
507 467 30
929 782 50
326 581 38
117 280 79
45 965 87
874 843 22
110 813 38
580 732 80
225 556 100
343 664 49
105 244 94
672 754 90
756 325 26
436 348 68
501 172 35
331 384 75
109 685 7
148 338 76
4 284 13
336 108 44
107 340 59
3 340 69
857 588 62
529 30 27
636 903 88
721 123 40
731 721 57
109 926 69
407 113 62
46 649 56
617 828 61
802 726 75
517 180 20
97 400 39
503 618 5
167 949 92
173 20 83
960 176 56
741 277 47
239 577 30
167 891 87
552 215 18
746 785 98
880 465 74
437 710 100
719 137 15
505 30 98
534 504 93
425 126 98
691 165 86
825 685 76
883 258 99
282 560 32
764 486 68
410 192 63
633 701 6
37 727 87
39 793 31
839 83 67
11 721 77
805 180 24
345 832 51
758 355 64
538 505 84
661 363 59
796 503 81
934 732 92
888 226 24
213 670 8
235 291 4
549 251 74
821 683 15
845 156 26
219 437 55
257 643 77
860 281 6
837 115 35
421 503 33
451 371 70
363 792 76
965 269 26
760 499 79
820 326 97
91 551 80
216 754 3
137 907 36
692 933 25
426 497 48
138 487 56
468 57 92
855 690 7
795 155 81
612 189 11
636 99 23
690 318 24
114 198 15
503 545 11
785 40 49
685 809 60
57 701 48
124 838 15
944 287 52
363 215 41
724 413 42
705 229 72
609 312 93
166 695 53
243 889 47
414 345 53
860 568 12
597 928 78
997 287 69
150 354 16
408 837 28
722 312 83
997 41 13
861 582 99
379 225 99
848 39 94
184 992 54
900 51 81
734 510 22
596 281 11
752 994 44
570 680 87
703 968 94
877 892 85
851 942 7
387 576 83
869 592 39
715 106 53
304 970 8
863 705 18
927 48 15
880 846 34
164 724 100
968 158 85
32 888 42
426 453 75
713 3 21
377 448 12
247 792 57
719 462 43
380 18 11
468 419 26
641 630 24
53 680 74
695 843 1
357 488 83
425 698 3
997 497 40
791 455 98
786 244 41
564 677 92
159 206 94
918 293 1
280 48 33
981 641 18
77 967 9
312 455 60
681 484 25
612 466 22
568 437 21
248 598 27
226 722 57
299 910 66
182 94 91
15 578 1
284 971 70
366 851 94
900 908 21
905 197 62
820 789 59
571 383 82
448 581 6
28 555 2
956 110 39
431 710 36
534 303 24
659 638 66
931 198 78
138 754 79
785 858 10
86 766 76
431 514 97
480 143 58
148 257 58
277 439 55
130 613 63
588 845 89
436 487 16
286 169 9
203 176 20
488 634 49
281 742 34
798 400 83
226 683 78
919 539 16
575 0 83
449 27 16
57 17 34
281 983 96
400 671 65
20 750 79
786 796 99
126 795 89
485 895 65
274 17 14
167 28 60
367 459 58
38 321 3
7 342 74
859 436 97
624 839 96
58 763 56
777 569 72
383 607 50
111 67 17
667 68 37
742 505 50
60 96 35
102 308 42
896 503 57
678 155 84
887 715 98
444 176 42
442 982 27
165 718 25
470 940 44
876 623 57
625 802 66
752 602 30
195 528 57
472 29 73
220 273 63
618 241 70
404 66 30
68 482 37
630 441 82
856 247 14
317 316 6
771 839 11
200 660 6
304 739 97
945 95 76
421 40 98
149 915 14
47 605 82
573 809 69
500 433 9
800 235 33
11 797 19
358 439 75
730 894 5
612 161 4
197 510 78
131 200 8
407 529 21
29 23 49
624 549 67
501 988 86
61 708 47
87 33 73
108 209 95
377 109 9
964 844 56
61 382 62
91 873 78
128 82 28
840 230 71
906 887 43
635 807 26
930 260 29
615 632 92
846 164 66
457 114 64
768 35 53
485 489 19
335 734 95
909 820 75
812 886 75
362 549 9
197 614 27
313 133 78
746 83 72
893 479 38
24 702 96
716 723 40
721 884 10
38 593 20
371 85 97
203 851 53
998 764 22
737 653 6
18 795 9
350 317 85
275 89 10
949 847 15
858 953 42
458 831 65
178 99 78
940 410 20
859 136 73
872 597 89
525 322 93
669 456 85
154 189 66
692 185 55
248 196 25
812 309 40
511 26 83
452 547 55
161 663 36
877 480 88
913 646 44
796 593 55
371 189 46
807 42 51
162 977 51
13 676 65
724 49 62
180 190 82
656 22 23
264 661 77
81 298 18
420 975 48
258 836 25
537 276 49
273 391 31
220 929 70
467 119 24
797 878 49
407 456 27
822 406 20
25 419 10
329 1 29
996 793 69
677 408 13
642 860 100
182 151 7
483 622 15
764 537 33
54 511 88
604 328 93
876 511 84
59 532 21
310 954 34
621 300 88
689 550 20
621 112 37
991 142 90
559 295 70
658 84 3
655 747 2
389 393 27
303 968 3
564 19 39
624 580 22
900 909 35
523 977 13
961 786 22
138 50 82
611 360 68
76 535 70
585 842 30
642 580 59
390 387 48
651 935 65
916 294 41
433 616 76
307 831 60
841 551 11
7 107 20
75 892 84
570 145 9
548 433 60
740 526 73
729 137 38
371 850 47
560 954 96
502 820 17
536 40 3
584 1 97
337 991 97
115 129 97
752 613 2
166 608 84
11 349 73
360 638 32
898 629 60
94 740 81
29 802 31
919 124 98
140 841 63
497 681 7
494 973 74
940 298 47
181 593 24
476 804 52
157 545 78
626 934 8
995 155 40
628 950 44
211 658 30
527 655 60
129 820 26
891 722 97
260 880 95
364 610 32
0 620 36
501 644 89
540 632 61
418 463 49
476 36 72
519 567 55
938 711 84
942 63 33
191 394 40
222 399 26
801 608 37
734 225 14
351 133 37
978 330 14
44 218 33
420 286 40
145 200 38
613 622 64
885 619 77
654 999 77
515 527 55
604 79 7
109 145 98
476 140 21
760 226 30
205 497 5
805 527 26
990 962 66
814 389 99
541 369 41
160 686 8
512 409 75
273 677 80
553 784 15
648 816 92
434 577 56
190 496 40
85 887 46
508 157 34
498 789 55
345 300 57
375 603 22
259 567 54
832 762 95
114 434 1
599 888 100
465 577 48
747 864 86
479 873 58
763 959 67
581 96 99
821 532 90
656 571 51
188 11 91
496 985 90
386 672 76
269 182 86
855 486 71
406 110 81
506 171 9
633 458 91
991 180 10
156 503 80
606 271 39
261 687 39
685 417 73
32 919 54
102 581 73
811 634 90
743 862 25
962 599 40
149 517 49
866 285 72
765 642 51
487 822 59
637 952 15
330 618 16
100 618 48
108 956 33
835 786 18
774 316 73
202 32 21
879 63 31
267 728 96
805 862 49
153 139 44
571 883 7
230 836 89
540 279 26
269 991 9
117 76 7
192 741 83
273 604 86
215 9 22
464 736 23
998 588 93
164 960 86
491 677 19
523 302 37
262 512 45
38 468 29
711 985 96
774 857 23
812 626 44
590 301 70
635 221 10
506 728 61
968 148 15
481 358 3
466 180 18
49 651 20
66 681 20
933 330 49
601 943 19
376 92 55
989 324 37
450 652 84
174 760 72
601 262 35
862 974 73
583 474 69
947 380 3
196 713 83
847 794 15
84 781 52
954 202 10
388 401 10
444 956 8
974 135 21
883 467 38
7 463 3
827 608 96
267 64 65
695 14 13
475 392 96
750 121 26
779 409 43
818 195 85
114 329 95
747 895 41
217 882 38
821 266 81
643 185 83
11 326 60
951 534 30
890 197 58
887 836 27
407 58 62
853 281 21
551 988 18
324 937 2
35 666 6
219 283 100
272 541 25
268 561 97
925 600 54
877 377 17
737 812 93
242 688 60
974 634 68
103 354 2
522 935 32
55 782 74
327 340 13
883 341 33
945 457 67
151 996 47
490 881 77
550 356 23
539 510 38
178 773 22
606 212 77
589 180 4
487 901 31
279 872 67
496 108 31
30 850 47
452 103 14
957 896 68
136 773 56
266 702 21
894 317 100
949 755 52
406 155 68
423 225 80
533 618 23
421 943 39
432 352 23
95 449 54
626 80 16
696 534 35
329 974 40
74 384 48
78 93 69
796 936 20
856 461 83
110 680 50
974 595 89
408 2 89
943 402 52
31 208 31
318 516 2
253 40 72
174 590 94
393 993 27
578 233 41
358 820 62
459 461 10
92 819 13
812 321 26
102 780 96
881 201 95
909 117 92
935 939 99
614 39 37
348 689 97
858 581 38
308 764 33
232 651 56
609 395 27
771 394 13
547 578 60
724 795 43
180 581 64
584 224 11
772 311 39
119 813 20
128 108 46
121 665 35
707 44 47
741 144 59
518 560 89
752 886 33
615 33 58
642 435 85
342 771 25
666 780 25
557 402 30
348 793 46
316 328 14
513 672 96
845 711 89
495 397 12
927 565 56
914 104 40
455 771 15
600 740 1
212 270 19
415 874 81
793 641 97
184 553 64
545 933 92
130 631 57
847 399 80
74 14 90
581 739 88
329 546 77
322 478 14
216 626 9
279 847 90
483 107 83
970 82 3
354 304 82
892 258 81
636 705 24
343 707 47
367 180 58
773 260 60
422 853 81
308 97 81
96 359 96
128 419 42
657 982 71
146 504 2
144 376 89
933 686 32
254 146 53
94 460 67
556 672 21
334 970 26
924 710 22
391 300 38
202 240 82
721 842 28
686 132 37
833 716 54
449 252 57
23 180 2
0 287 11
723 636 38
962 969 55
314 223 51
850 65 70
367 226 2
937 986 90
618 346 60
510 340 85
144 480 38
290 167 8
276 6 44
883 439 31
224 681 32
84 695 40
214 650 62
719 122 8
118 336 94
386 325 49
962 964 61
842 700 69
277 384 55
976 823 70
321 191 30
353 439 27
922 901 63
241 327 42
644 919 77
998 333 56
364 622 18
154 521 86
839 39 39
143 770 89
544 512 98
77 460 19
246 700 53
420 928 72
530 349 61
254 160 85
450 42 48
697 24 2
538 106 87
276 510 85
732 353 70
337 254 99
374 443 100
440 49 17
907 228 32
885 578 52
285 404 60
800 110 69
844 897 95
162 488 80
862 224 30
915 743 83
682 111 63
812 308 8
473 582 8
750 491 41
621 746 45
466 50 33
838 992 81
911 828 18
147 40 9
109 891 79
27 155 13
200 64 56
645 272 67
220 305 59
386 636 45
528 654 6
124 823 8
729 230 96
988 738 47
968 834 20
856 30 60
742 503 61
55 805 5
516 72 77
647 66 77
406 511 51
295 454 26
907 573 43
629 753 51
59 591 67
235 99 54
407 428 77
668 976 94
139 874 50
435 342 1
733 201 66
624 446 50
103 374 12
915 108 43
26 244 14
783 693 53
658 925 58
694 219 85
619 775 92
560 41 6
662 350 84
659 179 93
772 563 73
27 65 96
283 264 92
26 297 25
585 353 59
380 495 86
624 253 5
695 287 44
157 588 19
461 396 28
38 818 61
785 640 99
971 775 87
432 181 88
60 598 87
686 566 8
3 20 44
596 478 45
718 692 4
682 67 90
333 25 8
747 50 87
366 549 81
905 518 28
292 286 46
146 114 61
119 676 70
250 708 9
153 151 30
986 458 72
42 679 45
359 325 91
139 154 87
926 607 24
163 197 72
208 766 48
139 96 82
683 840 23
528 144 11
845 850 37
851 808 62
25 265 55
835 793 10
410 770 57
899 91 60
368 505 45
525 789 17
514 717 42
424 38 2
201 287 84
270 498 92
103 982 2
753 992 54
753 555 53
146 160 5
749 361 17
302 25 93
94 609 3
831 602 77
207 163 74
782 348 64
885 466 79
622 638 94
904 165 34
536 847 73
312 544 2
278 605 93
564 244 80
907 792 49
190 838 48
344 73 76
788 585 90
626 795 42
286 262 94
298 706 89
12 983 40
921 844 76
601 624 26
56 994 48
175 899 52
243 86 77
942 525 92
191 509 18
527 299 22
249 479 30
322 802 85
965 545 32
398 287 83
942 904 88
357 159 20
64 722 53
182 395 74
266 750 92
127 753 10
770 358 23
375 882 31
517 28 63
670 772 35
311 153 69
37 339 62
933 711 36
951 758 57
814 504 77
29 735 72
588 33 81
276 985 6
17 726 5
492 154 41
629 448 33
741 422 84
726 204 87
866 270 8
188 725 28
512 466 48
675 708 45
846 765 73
840 942 94
68 339 54
901 458 45
833 58 1
134 377 11
313 546 34
486 757 32
784 265 49
400 50 2
175 614 17
500 995 37
512 461 54
278 670 63
927 896 62
206 126 70
823 242 36
473 972 6
160 57 3
855 490 33
987 920 49
472 210 5
